,법정동코드,법정동명,폐지여부,address1,address2,address3,address4,address5
3503,2871032027,인천광역시 강화군 불은면 삼성리,존재,인천광역시,강화군,불은면,삼성리,
3504,2871032028,인천광역시 강화군 불은면 덕성리,존재,인천광역시,강화군,불은면,덕성리,
3505,2871033000,인천광역시 강화군 길상면,존재,인천광역시,강화군,길상면,,
3506,2871033021,인천광역시 강화군 길상면 온수리,존재,인천광역시,강화군,길상면,온수리,
3507,2871033022,인천광역시 강화군 길상면 선두리,존재,인천광역시,강화군,길상면,선두리,
3508,2871033023,인천광역시 강화군 길상면 동검리,존재,인천광역시,강화군,길상면,동검리,
3509,2871033024,인천광역시 강화군 길상면 초지리,존재,인천광역시,강화군,길상면,초지리,
3510,2871033025,인천광역시 강화군 길상면 장흥리,존재,인천광역시,강화군,길상면,장흥리,
3511,2871033026,인천광역시 강화군 길상면 길직리,존재,인천광역시,강화군,길상면,길직리,
3512,2871034000,인천광역시 강화군 화도면,존재,인천광역시,강화군,화도면,,
3513,2871034021,인천광역시 강화군 화도면 내리,존재,인천광역시,강화군,화도면,내리,
3514,2871034022,인천광역시 강화군 화도면 상방리,존재,인천광역시,강화군,화도면,상방리,
3515,2871034023,인천광역시 강화군 화도면 문산리,존재,인천광역시,강화군,화도면,문산리,
3516,2871034024,인천광역시 강화군 화도면 덕포리,존재,인천광역시,강화군,화도면,덕포리,
3517,2871034025,인천광역시 강화군 화도면 사기리,존재,인천광역시,강화군,화도면,사기리,
3518,2871034026,인천광역시 강화군 화도면 동막리,존재,인천광역시,강화군,화도면,동막리,
3519,2871034027,인천광역시 강화군 화도면 흥왕리,존재,인천광역시,강화군,화도면,흥왕리,
3520,2871034028,인천광역시 강화군 화도면 여차리,존재,인천광역시,강화군,화도면,여차리,
3521,2871034029,인천광역시 강화군 화도면 장화리,존재,인천광역시,강화군,화도면,장화리,
3522,2871035000,인천광역시 강화군 양도면,존재,인천광역시,강화군,양도면,,
3523,2871035021,인천광역시 강화군 양도면 하일리,존재,인천광역시,강화군,양도면,하일리,
3524,2871035022,인천광역시 강화군 양도면 능내리,존재,인천광역시,강화군,양도면,능내리,
3525,2871035023,인천광역시 강화군 양도면 건평리,존재,인천광역시,강화군,양도면,건평리,
3526,2871035024,인천광역시 강화군 양도면 인산리,존재,인천광역시,강화군,양도면,인산리,
3527,2871035025,인천광역시 강화군 양도면 삼흥리,존재,인천광역시,강화군,양도면,삼흥리,
3528,2871035026,인천광역시 강화군 양도면 길정리,존재,인천광역시,강화군,양도면,길정리,
3529,2871035027,인천광역시 강화군 양도면 도장리,존재,인천광역시,강화군,양도면,도장리,
3530,2871035028,인천광역시 강화군 양도면 조산리,존재,인천광역시,강화군,양도면,조산리,
3531,2871036000,인천광역시 강화군 내가면,존재,인천광역시,강화군,내가면,,
3532,2871036021,인천광역시 강화군 내가면 고천리,존재,인천광역시,강화군,내가면,고천리,
3533,2871036022,인천광역시 강화군 내가면 오상리,존재,인천광역시,강화군,내가면,오상리,
3534,2871036023,인천광역시 강화군 내가면 외포리,존재,인천광역시,강화군,내가면,외포리,
3535,2871036024,인천광역시 강화군 내가면 황청리,존재,인천광역시,강화군,내가면,황청리,
3536,2871036025,인천광역시 강화군 내가면 구하리,존재,인천광역시,강화군,내가면,구하리,
3537,2871037000,인천광역시 강화군 하점면,존재,인천광역시,강화군,하점면,,
3538,2871037021,인천광역시 강화군 하점면 신봉리,존재,인천광역시,강화군,하점면,신봉리,
3539,2871037022,인천광역시 강화군 하점면 장정리,존재,인천광역시,강화군,하점면,장정리,
3540,2871037023,인천광역시 강화군 하점면 부근리,존재,인천광역시,강화군,하점면,부근리,
3541,2871037024,인천광역시 강화군 하점면 삼거리,존재,인천광역시,강화군,하점면,삼거리,
3542,2871037025,인천광역시 강화군 하점면 신삼리,존재,인천광역시,강화군,하점면,신삼리,
3543,2871037026,인천광역시 강화군 하점면 망월리,존재,인천광역시,강화군,하점면,망월리,
3544,2871037027,인천광역시 강화군 하점면 창후리,존재,인천광역시,강화군,하점면,창후리,
3545,2871037028,인천광역시 강화군 하점면 이강리,존재,인천광역시,강화군,하점면,이강리,
3546,2871038000,인천광역시 강화군 양사면,존재,인천광역시,강화군,양사면,,
3547,2871038021,인천광역시 강화군 양사면 철산리,존재,인천광역시,강화군,양사면,철산리,
3548,2871038022,인천광역시 강화군 양사면 덕하리,존재,인천광역시,강화군,양사면,덕하리,
3549,2871038023,인천광역시 강화군 양사면 북성리,존재,인천광역시,강화군,양사면,북성리,
3550,2871038024,인천광역시 강화군 양사면 교산리,존재,인천광역시,강화군,양사면,교산리,
3551,2871038025,인천광역시 강화군 양사면 인화리,존재,인천광역시,강화군,양사면,인화리,
3552,2871039000,인천광역시 강화군 송해면,존재,인천광역시,강화군,송해면,,
3553,2871039021,인천광역시 강화군 송해면 솔정리,존재,인천광역시,강화군,송해면,솔정리,
3554,2871039022,인천광역시 강화군 송해면 신당리,존재,인천광역시,강화군,송해면,신당리,
3555,2871039023,인천광역시 강화군 송해면 숭뢰리,존재,인천광역시,강화군,송해면,숭뢰리,
3556,2871039024,인천광역시 강화군 송해면 당산리,존재,인천광역시,강화군,송해면,당산리,
3557,2871039025,인천광역시 강화군 송해면 상도리,존재,인천광역시,강화군,송해면,상도리,
3558,2871039026,인천광역시 강화군 송해면 하도리,존재,인천광역시,강화군,송해면,하도리,
3559,2871039027,인천광역시 강화군 송해면 양오리,존재,인천광역시,강화군,송해면,양오리,
3560,2871040000,인천광역시 강화군 교동면,존재,인천광역시,강화군,교동면,,
3561,2871040021,인천광역시 강화군 교동면 대룡리,존재,인천광역시,강화군,교동면,대룡리,
3562,2871040022,인천광역시 강화군 교동면 읍내리,존재,인천광역시,강화군,교동면,읍내리,
3563,2871040023,인천광역시 강화군 교동면 상용리,존재,인천광역시,강화군,교동면,상용리,
3564,2871040024,인천광역시 강화군 교동면 봉소리,존재,인천광역시,강화군,교동면,봉소리,
3565,2871040025,인천광역시 강화군 교동면 고구리,존재,인천광역시,강화군,교동면,고구리,
3566,2871040026,인천광역시 강화군 교동면 삼선리,존재,인천광역시,강화군,교동면,삼선리,
3567,2871040027,인천광역시 강화군 교동면 인사리,존재,인천광역시,강화군,교동면,인사리,
3568,2871040028,인천광역시 강화군 교동면 난정리,존재,인천광역시,강화군,교동면,난정리,
3569,2871040029,인천광역시 강화군 교동면 양갑리,존재,인천광역시,강화군,교동면,양갑리,
3570,2871040030,인천광역시 강화군 교동면 동산리,존재,인천광역시,강화군,교동면,동산리,
3571,2871040031,인천광역시 강화군 교동면 서한리,존재,인천광역시,강화군,교동면,서한리,
3572,2871040032,인천광역시 강화군 교동면 무학리,존재,인천광역시,강화군,교동면,무학리,
3573,2871040033,인천광역시 강화군 교동면 지석리,존재,인천광역시,강화군,교동면,지석리,
3574,2871041000,인천광역시 강화군 삼산면,존재,인천광역시,강화군,삼산면,,
3575,2871041021,인천광역시 강화군 삼산면 석모리,존재,인천광역시,강화군,삼산면,석모리,
3576,2871041022,인천광역시 강화군 삼산면 상리,존재,인천광역시,강화군,삼산면,상리,
3577,2871041023,인천광역시 강화군 삼산면 하리,존재,인천광역시,강화군,삼산면,하리,
3578,2871041024,인천광역시 강화군 삼산면 석포리,존재,인천광역시,강화군,삼산면,석포리,
3579,2871041025,인천광역시 강화군 삼산면 매음리,존재,인천광역시,강화군,삼산면,매음리,
3580,2871041026,인천광역시 강화군 삼산면 서검리,존재,인천광역시,강화군,삼산면,서검리,
3581,2871041027,인천광역시 강화군 삼산면 미법리,존재,인천광역시,강화군,삼산면,미법리,
3582,2871042000,인천광역시 강화군 서도면,존재,인천광역시,강화군,서도면,,
3583,2871042021,인천광역시 강화군 서도면 주문도리,존재,인천광역시,강화군,서도면,주문도리,
3584,2871042022,인천광역시 강화군 서도면 아차도리,존재,인천광역시,강화군,서도면,아차도리,
3585,2871042023,인천광역시 강화군 서도면 말도리,존재,인천광역시,강화군,서도면,말도리,
3586,2871042024,인천광역시 강화군 서도면 볼음도리,존재,인천광역시,강화군,서도면,볼음도리,
3587,2872000000,인천광역시 옹진군,존재,인천광역시,옹진군,,,
3588,2872031000,인천광역시 옹진군 북도면,존재,인천광역시,옹진군,북도면,,
3589,2872031021,인천광역시 옹진군 북도면 시도리,존재,인천광역시,옹진군,북도면,시도리,
3590,2872031022,인천광역시 옹진군 북도면 신도리,존재,인천광역시,옹진군,북도면,신도리,
3591,2872031023,인천광역시 옹진군 북도면 모도리,존재,인천광역시,옹진군,북도면,모도리,
3592,2872031024,인천광역시 옹진군 북도면 장봉리,존재,인천광역시,옹진군,북도면,장봉리,
3596,2872033000,인천광역시 옹진군 백령면,존재,인천광역시,옹진군,백령면,,
3597,2872033021,인천광역시 옹진군 백령면 진촌리,존재,인천광역시,옹진군,백령면,진촌리,
3598,2872033022,인천광역시 옹진군 백령면 북포리,존재,인천광역시,옹진군,백령면,북포리,
3599,2872033023,인천광역시 옹진군 백령면 가을리,존재,인천광역시,옹진군,백령면,가을리,
3600,2872033024,인천광역시 옹진군 백령면 연화리,존재,인천광역시,옹진군,백령면,연화리,
3601,2872033025,인천광역시 옹진군 백령면 남포리,존재,인천광역시,옹진군,백령면,남포리,
3602,2872034000,인천광역시 옹진군 대청면,존재,인천광역시,옹진군,대청면,,
3603,2872034021,인천광역시 옹진군 대청면 대청리,존재,인천광역시,옹진군,대청면,대청리,
3604,2872034022,인천광역시 옹진군 대청면 소청리,존재,인천광역시,옹진군,대청면,소청리,
3605,2872035000,인천광역시 옹진군 덕적면,존재,인천광역시,옹진군,덕적면,,
3606,2872035021,인천광역시 옹진군 덕적면 북리,존재,인천광역시,옹진군,덕적면,북리,
3607,2872035022,인천광역시 옹진군 덕적면 진리,존재,인천광역시,옹진군,덕적면,진리,
3608,2872035023,인천광역시 옹진군 덕적면 서포리,존재,인천광역시,옹진군,덕적면,서포리,
3609,2872035024,인천광역시 옹진군 덕적면 소야리,존재,인천광역시,옹진군,덕적면,소야리,
3610,2872035025,인천광역시 옹진군 덕적면 울도리,존재,인천광역시,옹진군,덕적면,울도리,
3611,2872035026,인천광역시 옹진군 덕적면 백아리,존재,인천광역시,옹진군,덕적면,백아리,
3612,2872035027,인천광역시 옹진군 덕적면 문갑리,존재,인천광역시,옹진군,덕적면,문갑리,
3613,2872035028,인천광역시 옹진군 덕적면 굴업리,존재,인천광역시,옹진군,덕적면,굴업리,
3614,2872036000,인천광역시 옹진군 영흥면,존재,인천광역시,옹진군,영흥면,,
3615,2872036021,인천광역시 옹진군 영흥면 외리,존재,인천광역시,옹진군,영흥면,외리,
3616,2872036022,인천광역시 옹진군 영흥면 내리,존재,인천광역시,옹진군,영흥면,내리,
3617,2872036023,인천광역시 옹진군 영흥면 선재리,존재,인천광역시,옹진군,영흥면,선재리,
3618,2872037000,인천광역시 옹진군 자월면,존재,인천광역시,옹진군,자월면,,
3619,2872037021,인천광역시 옹진군 자월면 자월리,존재,인천광역시,옹진군,자월면,자월리,
3620,2872037022,인천광역시 옹진군 자월면 이작리,존재,인천광역시,옹진군,자월면,이작리,
3621,2872037023,인천광역시 옹진군 자월면 승봉리,존재,인천광역시,옹진군,자월면,승봉리,
3622,2872038000,인천광역시 옹진군 연평면,존재,인천광역시,옹진군,연평면,,
3623,2872038021,인천광역시 옹진군 연평면 연평리,존재,인천광역시,옹진군,연평면,연평리,
3624,2900000000,광주광역시,존재,광주광역시,,,,
3625,2911000000,광주광역시 동구,존재,광주광역시,동구,,,
3626,2911010100,광주광역시 동구 대인동,존재,광주광역시,동구,대인동,,
3627,2911010200,광주광역시 동구 금남로5가,존재,광주광역시,동구,금남로5가,,
3628,2911010300,광주광역시 동구 충장로5가,존재,광주광역시,동구,충장로5가,,
3629,2911010400,광주광역시 동구 수기동,존재,광주광역시,동구,수기동,,
3630,2911010500,광주광역시 동구 대의동,존재,광주광역시,동구,대의동,,
3631,2911010600,광주광역시 동구 궁동,존재,광주광역시,동구,궁동,,
3632,2911010700,광주광역시 동구 장동,존재,광주광역시,동구,장동,,
3633,2911010800,광주광역시 동구 동명동,존재,광주광역시,동구,동명동,,
3634,2911010900,광주광역시 동구 계림동,존재,광주광역시,동구,계림동,,
3635,2911011000,광주광역시 동구 산수동,존재,광주광역시,동구,산수동,,
3636,2911011100,광주광역시 동구 지산동,존재,광주광역시,동구,지산동,,
3637,2911011200,광주광역시 동구 남동,존재,광주광역시,동구,남동,,
3638,2911011300,광주광역시 동구 광산동,존재,광주광역시,동구,광산동,,
3639,2911011400,광주광역시 동구 금동,존재,광주광역시,동구,금동,,
3640,2911011500,광주광역시 동구 호남동,존재,광주광역시,동구,호남동,,
3641,2911011600,광주광역시 동구 불로동,존재,광주광역시,동구,불로동,,
3642,2911011700,광주광역시 동구 황금동,존재,광주광역시,동구,황금동,,
3643,2911011800,광주광역시 동구 서석동,존재,광주광역시,동구,서석동,,
3644,2911011900,광주광역시 동구 소태동,존재,광주광역시,동구,소태동,,
3645,2911012000,광주광역시 동구 용연동,존재,광주광역시,동구,용연동,,
3646,2911012100,광주광역시 동구 운림동,존재,광주광역시,동구,운림동,,
3647,2911012200,광주광역시 동구 학동,존재,광주광역시,동구,학동,,
3648,2911012300,광주광역시 동구 월남동,존재,광주광역시,동구,월남동,,
3649,2911012400,광주광역시 동구 선교동,존재,광주광역시,동구,선교동,,
3650,2911012500,광주광역시 동구 내남동,존재,광주광역시,동구,내남동,,
3651,2911012600,광주광역시 동구 용산동,존재,광주광역시,동구,용산동,,
3652,2911012700,광주광역시 동구 충장로1가,존재,광주광역시,동구,충장로1가,,
3653,2911012800,광주광역시 동구 충장로2가,존재,광주광역시,동구,충장로2가,,
3654,2911012900,광주광역시 동구 충장로3가,존재,광주광역시,동구,충장로3가,,
3655,2911013000,광주광역시 동구 충장로4가,존재,광주광역시,동구,충장로4가,,
3656,2911013100,광주광역시 동구 금남로1가,존재,광주광역시,동구,금남로1가,,
3657,2911013200,광주광역시 동구 금남로2가,존재,광주광역시,동구,금남로2가,,
3658,2911013300,광주광역시 동구 금남로3가,존재,광주광역시,동구,금남로3가,,
3659,2911013400,광주광역시 동구 금남로4가,존재,광주광역시,동구,금남로4가,,
3660,2914000000,광주광역시 서구,존재,광주광역시,서구,,,
3664,2914010400,광주광역시 서구 양동,존재,광주광역시,서구,양동,,
3666,2914010600,광주광역시 서구 농성동,존재,광주광역시,서구,농성동,,
3675,2914011500,광주광역시 서구 광천동,존재,광주광역시,서구,광천동,,
3676,2914011600,광주광역시 서구 유촌동,존재,광주광역시,서구,유촌동,,
3677,2914011700,광주광역시 서구 덕흥동,존재,광주광역시,서구,덕흥동,,
3678,2914011800,광주광역시 서구 쌍촌동,존재,광주광역시,서구,쌍촌동,,
3679,2914011900,광주광역시 서구 화정동,존재,광주광역시,서구,화정동,,
3680,2914012000,광주광역시 서구 치평동,존재,광주광역시,서구,치평동,,
3681,2914012100,광주광역시 서구 내방동,존재,광주광역시,서구,내방동,,
3685,2914012500,광주광역시 서구 서창동,존재,광주광역시,서구,서창동,,
3686,2914012600,광주광역시 서구 세하동,존재,광주광역시,서구,세하동,,
3687,2914012700,광주광역시 서구 용두동,존재,광주광역시,서구,용두동,,
3688,2914012800,광주광역시 서구 풍암동,존재,광주광역시,서구,풍암동,,
3689,2914012900,광주광역시 서구 벽진동,존재,광주광역시,서구,벽진동,,
3690,2914013000,광주광역시 서구 금호동,존재,광주광역시,서구,금호동,,
3691,2914013100,광주광역시 서구 마륵동,존재,광주광역시,서구,마륵동,,
3692,2914013200,광주광역시 서구 매월동,존재,광주광역시,서구,매월동,,
3693,2914013300,광주광역시 서구 동천동,존재,광주광역시,서구,동천동,,
3694,2915500000,광주광역시 남구,존재,광주광역시,남구,,,
3695,2915510100,광주광역시 남구 사동,존재,광주광역시,남구,사동,,
3696,2915510200,광주광역시 남구 구동,존재,광주광역시,남구,구동,,
3697,2915510300,광주광역시 남구 서동,존재,광주광역시,남구,서동,,
3698,2915510400,광주광역시 남구 월산동,존재,광주광역시,남구,월산동,,
3699,2915510500,광주광역시 남구 백운동,존재,광주광역시,남구,백운동,,
3700,2915510600,광주광역시 남구 주월동,존재,광주광역시,남구,주월동,,
3701,2915510700,광주광역시 남구 노대동,존재,광주광역시,남구,노대동,,
3702,2915510800,광주광역시 남구 진월동,존재,광주광역시,남구,진월동,,
3703,2915510900,광주광역시 남구 덕남동,존재,광주광역시,남구,덕남동,,
3704,2915511000,광주광역시 남구 행암동,존재,광주광역시,남구,행암동,,
3705,2915511100,광주광역시 남구 임암동,존재,광주광역시,남구,임암동,,
3706,2915511200,광주광역시 남구 송하동,존재,광주광역시,남구,송하동,,
3707,2915511300,광주광역시 남구 양림동,존재,광주광역시,남구,양림동,,
3708,2915511400,광주광역시 남구 방림동,존재,광주광역시,남구,방림동,,
3709,2915511500,광주광역시 남구 봉선동,존재,광주광역시,남구,봉선동,,
3710,2915511600,광주광역시 남구 구소동,존재,광주광역시,남구,구소동,,
3711,2915511700,광주광역시 남구 양촌동,존재,광주광역시,남구,양촌동,,
3712,2915511800,광주광역시 남구 도금동,존재,광주광역시,남구,도금동,,
3713,2915511900,광주광역시 남구 승촌동,존재,광주광역시,남구,승촌동,,
3714,2915512000,광주광역시 남구 지석동,존재,광주광역시,남구,지석동,,
3715,2915512100,광주광역시 남구 압촌동,존재,광주광역시,남구,압촌동,,
3716,2915512200,광주광역시 남구 화장동,존재,광주광역시,남구,화장동,,
3717,2915512300,광주광역시 남구 칠석동,존재,광주광역시,남구,칠석동,,
3718,2915512400,광주광역시 남구 석정동,존재,광주광역시,남구,석정동,,
3719,2915512500,광주광역시 남구 신장동,존재,광주광역시,남구,신장동,,
3720,2915512600,광주광역시 남구 양과동,존재,광주광역시,남구,양과동,,
3721,2915512700,광주광역시 남구 이장동,존재,광주광역시,남구,이장동,,
3722,2915512800,광주광역시 남구 대지동,존재,광주광역시,남구,대지동,,
3723,2915512900,광주광역시 남구 원산동,존재,광주광역시,남구,원산동,,
3724,2915513000,광주광역시 남구 월성동,존재,광주광역시,남구,월성동,,
3725,2917000000,광주광역시 북구,존재,광주광역시,북구,,,
3726,2917010100,광주광역시 북구 중흥동,존재,광주광역시,북구,중흥동,,
3727,2917010200,광주광역시 북구 유동,존재,광주광역시,북구,유동,,
3728,2917010300,광주광역시 북구 누문동,존재,광주광역시,북구,누문동,,
3729,2917010400,광주광역시 북구 북동,존재,광주광역시,북구,북동,,
3730,2917010500,광주광역시 북구 임동,존재,광주광역시,북구,임동,,
3731,2917010600,광주광역시 북구 신안동,존재,광주광역시,북구,신안동,,
3732,2917010700,광주광역시 북구 용봉동,존재,광주광역시,북구,용봉동,,
3733,2917010800,광주광역시 북구 동림동,존재,광주광역시,북구,동림동,,
3734,2917010900,광주광역시 북구 운암동,존재,광주광역시,북구,운암동,,
3735,2917011000,광주광역시 북구 우산동,존재,광주광역시,북구,우산동,,
3736,2917011100,광주광역시 북구 풍향동,존재,광주광역시,북구,풍향동,,
3737,2917011200,광주광역시 북구 문흥동,존재,광주광역시,북구,문흥동,,
3738,2917011300,광주광역시 북구 각화동,존재,광주광역시,북구,각화동,,
3739,2917011400,광주광역시 북구 두암동,존재,광주광역시,북구,두암동,,
3740,2917011500,광주광역시 북구 오치동,존재,광주광역시,북구,오치동,,
3741,2917011600,광주광역시 북구 삼각동,존재,광주광역시,북구,삼각동,,
3742,2917011700,광주광역시 북구 매곡동,존재,광주광역시,북구,매곡동,,
3743,2917011800,광주광역시 북구 충효동,존재,광주광역시,북구,충효동,,
3744,2917011900,광주광역시 북구 덕의동,존재,광주광역시,북구,덕의동,,
3745,2917012000,광주광역시 북구 금곡동,존재,광주광역시,북구,금곡동,,
3746,2917012100,광주광역시 북구 망월동,존재,광주광역시,북구,망월동,,
3747,2917012200,광주광역시 북구 청풍동,존재,광주광역시,북구,청풍동,,
3748,2917012300,광주광역시 북구 화암동,존재,광주광역시,북구,화암동,,
3749,2917012400,광주광역시 북구 장등동,존재,광주광역시,북구,장등동,,
3750,2917012500,광주광역시 북구 운정동,존재,광주광역시,북구,운정동,,
3751,2917012600,광주광역시 북구 본촌동,존재,광주광역시,북구,본촌동,,
3752,2917012700,광주광역시 북구 일곡동,존재,광주광역시,북구,일곡동,,
3753,2917012800,광주광역시 북구 양산동,존재,광주광역시,북구,양산동,,
3754,2917012900,광주광역시 북구 연제동,존재,광주광역시,북구,연제동,,
3755,2917013000,광주광역시 북구 신용동,존재,광주광역시,북구,신용동,,
3756,2917013100,광주광역시 북구 용두동,존재,광주광역시,북구,용두동,,
3757,2917013200,광주광역시 북구 지야동,존재,광주광역시,북구,지야동,,
3758,2917013300,광주광역시 북구 태령동,존재,광주광역시,북구,태령동,,
3759,2917013400,광주광역시 북구 수곡동,존재,광주광역시,북구,수곡동,,
3760,2917013500,광주광역시 북구 효령동,존재,광주광역시,북구,효령동,,
3761,2917013600,광주광역시 북구 용전동,존재,광주광역시,북구,용전동,,
3762,2917013700,광주광역시 북구 용강동,존재,광주광역시,북구,용강동,,
3763,2917013800,광주광역시 북구 생용동,존재,광주광역시,북구,생용동,,
3764,2917013900,광주광역시 북구 월출동,존재,광주광역시,북구,월출동,,
3765,2917014000,광주광역시 북구 대촌동,존재,광주광역시,북구,대촌동,,
3766,2917014100,광주광역시 북구 오룡동,존재,광주광역시,북구,오룡동,,
3767,2920000000,광주광역시 광산구,존재,광주광역시,광산구,,,
3769,2920010100,광주광역시 광산구 송정동,존재,광주광역시,광산구,송정동,,
3770,2920010200,광주광역시 광산구 도산동,존재,광주광역시,광산구,도산동,,
3771,2920010300,광주광역시 광산구 도호동,존재,광주광역시,광산구,도호동,,
3772,2920010400,광주광역시 광산구 신촌동,존재,광주광역시,광산구,신촌동,,
3773,2920010500,광주광역시 광산구 서봉동,존재,광주광역시,광산구,서봉동,,
3774,2920010600,광주광역시 광산구 운수동,존재,광주광역시,광산구,운수동,,
3775,2920010700,광주광역시 광산구 선암동,존재,광주광역시,광산구,선암동,,
3776,2920010800,광주광역시 광산구 소촌동,존재,광주광역시,광산구,소촌동,,
3777,2920010900,광주광역시 광산구 우산동,존재,광주광역시,광산구,우산동,,
3778,2920011000,광주광역시 광산구 황룡동,존재,광주광역시,광산구,황룡동,,
3779,2920011100,광주광역시 광산구 박호동,존재,광주광역시,광산구,박호동,,
3780,2920011200,광주광역시 광산구 비아동,존재,광주광역시,광산구,비아동,,
3781,2920011300,광주광역시 광산구 도천동,존재,광주광역시,광산구,도천동,,
3782,2920011400,광주광역시 광산구 수완동,존재,광주광역시,광산구,수완동,,
3783,2920011500,광주광역시 광산구 월계동,존재,광주광역시,광산구,월계동,,
3784,2920011600,광주광역시 광산구 쌍암동,존재,광주광역시,광산구,쌍암동,,
3785,2920011700,광주광역시 광산구 산월동,존재,광주광역시,광산구,산월동,,
3786,2920011800,광주광역시 광산구 신창동,존재,광주광역시,광산구,신창동,,
3787,2920011900,광주광역시 광산구 신가동,존재,광주광역시,광산구,신가동,,
3788,2920012000,광주광역시 광산구 운남동,존재,광주광역시,광산구,운남동,,
3789,2920012100,광주광역시 광산구 안청동,존재,광주광역시,광산구,안청동,,
3790,2920012200,광주광역시 광산구 진곡동,존재,광주광역시,광산구,진곡동,,
3791,2920012300,광주광역시 광산구 장덕동,존재,광주광역시,광산구,장덕동,,
3792,2920012400,광주광역시 광산구 흑석동,존재,광주광역시,광산구,흑석동,,
3793,2920012500,광주광역시 광산구 하남동,존재,광주광역시,광산구,하남동,,
3794,2920012600,광주광역시 광산구 장수동,존재,광주광역시,광산구,장수동,,
3795,2920012700,광주광역시 광산구 산정동,존재,광주광역시,광산구,산정동,,
3796,2920012800,광주광역시 광산구 월곡동,존재,광주광역시,광산구,월곡동,,
3797,2920012900,광주광역시 광산구 등임동,존재,광주광역시,광산구,등임동,,
3798,2920013000,광주광역시 광산구 산막동,존재,광주광역시,광산구,산막동,,
3799,2920013100,광주광역시 광산구 고룡동,존재,광주광역시,광산구,고룡동,,
3800,2920013200,광주광역시 광산구 신룡동,존재,광주광역시,광산구,신룡동,,
3801,2920013300,광주광역시 광산구 두정동,존재,광주광역시,광산구,두정동,,
3802,2920013400,광주광역시 광산구 임곡동,존재,광주광역시,광산구,임곡동,,
3803,2920013500,광주광역시 광산구 광산동,존재,광주광역시,광산구,광산동,,
3804,2920013600,광주광역시 광산구 오산동,존재,광주광역시,광산구,오산동,,
3805,2920013700,광주광역시 광산구 사호동,존재,광주광역시,광산구,사호동,,
3806,2920013800,광주광역시 광산구 하산동,존재,광주광역시,광산구,하산동,,
3807,2920013900,광주광역시 광산구 유계동,존재,광주광역시,광산구,유계동,,
3808,2920014000,광주광역시 광산구 본덕동,존재,광주광역시,광산구,본덕동,,
3809,2920014100,광주광역시 광산구 용봉동,존재,광주광역시,광산구,용봉동,,
3810,2920014200,광주광역시 광산구 요기동,존재,광주광역시,광산구,요기동,,
3811,2920014300,광주광역시 광산구 복룡동,존재,광주광역시,광산구,복룡동,,
3812,2920014400,광주광역시 광산구 송대동,존재,광주광역시,광산구,송대동,,
3813,2920014500,광주광역시 광산구 옥동,존재,광주광역시,광산구,옥동,,
3814,2920014600,광주광역시 광산구 월전동,존재,광주광역시,광산구,월전동,,
3815,2920014700,광주광역시 광산구 장록동,존재,광주광역시,광산구,장록동,,
3816,2920014800,광주광역시 광산구 송촌동,존재,광주광역시,광산구,송촌동,,
3817,2920014900,광주광역시 광산구 지죽동,존재,광주광역시,광산구,지죽동,,
3818,2920015000,광주광역시 광산구 용동,존재,광주광역시,광산구,용동,,
3819,2920015100,광주광역시 광산구 용곡동,존재,광주광역시,광산구,용곡동,,
3820,2920015200,광주광역시 광산구 지정동,존재,광주광역시,광산구,지정동,,
3821,2920015300,광주광역시 광산구 명화동,존재,광주광역시,광산구,명화동,,
3822,2920015400,광주광역시 광산구 동산동,존재,광주광역시,광산구,동산동,,
3823,2920015500,광주광역시 광산구 연산동,존재,광주광역시,광산구,연산동,,
3824,2920015600,광주광역시 광산구 도덕동,존재,광주광역시,광산구,도덕동,,
3825,2920015700,광주광역시 광산구 송산동,존재,광주광역시,광산구,송산동,,
3826,2920015800,광주광역시 광산구 지평동,존재,광주광역시,광산구,지평동,,
3827,2920015900,광주광역시 광산구 오운동,존재,광주광역시,광산구,오운동,,
3828,2920016000,광주광역시 광산구 삼거동,존재,광주광역시,광산구,삼거동,,
3829,2920016100,광주광역시 광산구 양동,존재,광주광역시,광산구,양동,,
3830,2920016200,광주광역시 광산구 내산동,존재,광주광역시,광산구,내산동,,
3831,2920016300,광주광역시 광산구 대산동,존재,광주광역시,광산구,대산동,,
3832,2920016400,광주광역시 광산구 송학동,존재,광주광역시,광산구,송학동,,
3833,2920016500,광주광역시 광산구 신동,존재,광주광역시,광산구,신동,,
3834,2920016600,광주광역시 광산구 삼도동,존재,광주광역시,광산구,삼도동,,
3835,2920016700,광주광역시 광산구 남산동,존재,광주광역시,광산구,남산동,,
3836,2920016800,광주광역시 광산구 송치동,존재,광주광역시,광산구,송치동,,
3837,2920016900,광주광역시 광산구 산수동,존재,광주광역시,광산구,산수동,,
3838,2920017000,광주광역시 광산구 선동,존재,광주광역시,광산구,선동,,
3839,2920017100,광주광역시 광산구 지산동,존재,광주광역시,광산구,지산동,,
3840,2920017200,광주광역시 광산구 왕동,존재,광주광역시,광산구,왕동,,
3841,2920017300,광주광역시 광산구 북산동,존재,광주광역시,광산구,북산동,,
3842,2920017400,광주광역시 광산구 명도동,존재,광주광역시,광산구,명도동,,
3843,2920017500,광주광역시 광산구 동호동,존재,광주광역시,광산구,동호동,,
3844,2920017600,광주광역시 광산구 덕림동,존재,광주광역시,광산구,덕림동,,
3845,2920017700,광주광역시 광산구 양산동,존재,광주광역시,광산구,양산동,,
